"cluster_id","question_index","story","question","option_a","option_b","option_c","option_d","correct_answer","cluster_summary"
"3","45","Yuri finds a toolbox in the garage, the label on the toolbox is wrenches, Yuri cannot see what is inside the toolbox, Yuri opens the toolbox and finds a paintbrush, there are no wrenches in the toolbox, Yuri closes the toolbox and puts it back in its place, Kai enters the garage and sees the toolbox.","What should be inside the toolbox?","Nails","Wrenches","Paintbrush","Screws","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","46","Fatima finds a drawer in the refrigerator, the label on the drawer is vegetables, Fatima cannot see what is inside the drawer, Fatima opens the drawer and finds chocolate, there are no vegetables in the drawer, Fatima closes the drawer and puts it back in its place, Tom enters the kitchen and sees the drawer.","What should be inside the drawer?","Fruit","Vegetables","Chocolate","Ice","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","47","Liam finds an archive box in the library, the label on the box is newspapers, Liam cannot see what is inside the box, Liam opens the box and finds photographs, there are no newspapers in the box, Liam closes the box and puts it back in its place, Sara enters the library and sees the box.","What should be inside the box?","Photographs","Newspapers","Letters","Posters","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","48","Mei finds a cabinet in the bathroom, the label on the cabinet is bandages, Mei cannot see what is inside the cabinet, Mei opens the cabinet and finds batteries, there are no bandages in the cabinet, Mei closes the cabinet and puts it back in its place, Juan enters the bathroom and sees the cabinet.","What should be inside the cabinet?","Bandages","Batteries","Soap","Toothpaste","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","49","Ben finds a large envelope in the office, the label on the envelope is contracts, Ben cannot see what is inside the envelope, Ben opens the envelope and finds stickers, there are no contracts in the envelope, Ben closes the envelope and puts it back in its place, Riya enters the office and sees the envelope.","What should be inside the envelope?","Contracts","Stickers","Pens","Stamps","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","50","Xiao Hua finds a tin in the pantry, the label on the tin is tea, Xiao Hua cannot see what is inside the tin, Xiao Hua opens the tin and finds sugar, there is no tea in the tin, Xiao Hua closes the tin and puts it back on the shelf, Xiao Qian enters the pantry and sees the tin","What should be inside the tin?","Coffee","Tea","Sugar","Pepper","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","51","Xiao Chen finds a locker in the gym, the label on the locker is towels, Xiao Chen cannot see what is inside the locker, Xiao Chen opens the locker and finds a basketball, there are no towels in the locker, Xiao Chen closes the locker and locks it, Xiao Yan enters the gym and sees the locker","What should be inside the locker?","Towels","Shoes","Basketball","Jump rope","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","52","Xiao Rui finds a folder on the office desk, the label on the folder is invoices, Xiao Rui cannot see what is inside the folder, Xiao Rui opens the folder and finds photographs, there are no invoices in the folder, Xiao Rui closes the folder and leaves it on the desk, Xiao Mei enters the office and sees the folder","What should be inside the folder?","Photographs","Invoices","Brochures","Sticky notes","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","53","Xiao Fang finds an envelope in the garden shed, the label on the envelope is seeds, Xiao Fang cannot see what is inside the envelope, Xiao Fang opens the envelope and finds coins, there are no seeds in the envelope, Xiao Fang seals the envelope and puts it back, Xiao Lin enters the shed and sees the envelope","What should be inside the envelope?","Nails","Seeds","Coins","String","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","54","Xiao Jun finds a drawer in the refrigerator, the label on the drawer is vegetables, Xiao Jun cannot see what is inside the drawer, Xiao Jun opens the drawer and finds soda cans, there are no vegetables in the drawer, Xiao Jun closes the drawer and leaves the kitchen, Xiao Ying enters the kitchen and sees the drawer","What should be inside the drawer?","Vegetables","Soda cans","Ice cubes","Cheese","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","55","Xiao Peng finds a drawer in the tool chest, the label on the drawer is screws, Xiao Peng cannot see what is inside the drawer, Xiao Peng opens the drawer and finds a hammer, there are no screws in the drawer, Xiao Peng closes the drawer and slides it back, Xiao Tao enters the garage and sees the drawer","What should be inside the drawer?","Paintbrush","Hammer","Screws","Tape","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","56","Xiao Yu finds a box in the clinic, the label on the box is bandages, Xiao Yu cannot see what is inside the box, Xiao Yu opens the box and finds a thermometer, there are no bandages in the box, Xiao Yu closes the box and puts it back, Xiao He enters the clinic and sees the box","What should be inside the box?","Thermometer","Cotton balls","Bandages","Syringe","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","57","Xiao Lei finds a recycling bin in the hallway, the label on the bin is paper, Xiao Lei cannot see what is inside the bin, Xiao Lei opens the lid and finds plastic bottles, there is no paper in the bin, Xiao Lei closes the lid and walks away, Xiao Na enters the hallway and sees the bin","What should be inside the bin?","Paper","Plastic bottles","Food scraps","Metal cans","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","58","Xiao Zhen finds a folder on the computer desktop, the label on the folder is music, Xiao Zhen cannot see what is inside the folder, Xiao Zhen opens the folder and finds spreadsheets, there is no music in the folder, Xiao Zhen closes the folder and logs off, Xiao Wu sits down and sees the folder name on the desktop","What should be inside the folder?","Spreadsheets","Music","Videos","Emails","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","59","Xiao Kai finds a jar on the coffee table, the label on the jar is cookies, Xiao Kai cannot see what is inside the jar, Xiao Kai opens the jar and finds marbles, there are no cookies in the jar, Xiao Kai closes the jar and leaves it there, Xiao Yao enters the room and sees the jar","What should be inside the jar?","Cookies","Marbles","Keys","Candles","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","60","Mei finds a jar in the kitchen, the label on the jar is sugar, Mei cannot see what is inside the jar, Mei opens the jar and finds salt, there is no sugar inside the jar, Mei closes the jar and puts it back in its place, Tao enters the kitchen and sees the jar.","What should be inside the jar?","Sugar","Salt","Tea leaves","Flour","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","61","Wei finds a locker in the gym, the label on the locker is towels, Wei cannot see what is inside the locker, Wei opens the locker and finds a basketball, there are no towels in the locker, Wei closes the locker and puts it back in its place, Lin enters the gym and sees the locker.","What should be inside the locker?","Shoes","Towels","Basketball","Jump rope","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","62","Rong finds an envelope in the office, the label on the envelope is receipts, Rong cannot see what is inside the envelope, Rong opens the envelope and finds photos, there are no receipts in the envelope, Rong closes the envelope and puts it back in its place, Yan enters the office and sees the envelope.","What should be inside the envelope?","Stamps","Receipts","Photos","Contracts","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","63","Qiang finds a toolbox in the garage, the label on the toolbox is nails, Qiang cannot see what is inside the toolbox, Qiang opens the toolbox and finds a paintbrush, there are no nails in the toolbox, Qiang closes the toolbox and puts it back in its place, Hua enters the garage and sees the toolbox.","What should be inside the toolbox?","Nails","Screws","Paintbrush","Tape","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","64","Li finds a box on a library shelf, the label on the box is dictionaries, Li cannot see what is inside the box, Li opens the box and finds a jigsaw puzzle, there are no dictionaries in the box, Li closes the box and puts it back in its place, Chen enters the library and sees the box.","What should be inside the box?","Dictionaries","Jigsaw puzzle","Magazines","Headphones","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","65","Ning finds a bin in the classroom, the label on the bin is markers, Ning cannot see what is inside the bin, Ning opens the bin and finds glue sticks, there are no markers in the bin, Ning closes the bin and puts it back in its place, Fei enters the classroom and sees the bin.","What should be inside the bin?","Erasers","Markers","Glue sticks","Paper clips","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","66","Xiao Yu finds a basket in the pantry, the label on the basket is onions, Xiao Yu cannot see what is inside the basket, Xiao Yu opens the basket and finds apples, there are no onions in the basket, Xiao Yu closes the basket and puts it back in its place, Bo enters the pantry and sees the basket.","What should be inside the basket?","Onions","Garlic","Apples","Potatoes","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","67","Kai finds a case in the recording studio, the label on the case is microphones, Kai cannot see what is inside the case, Kai opens the case and finds cables, there are no microphones in the case, Kai closes the case and puts it back in its place, Jing enters the studio and sees the case.","What should be inside the case?","Cables","Stands","Headphones","Microphones","D","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","68","Lian finds a drawer in the museum storage room, the label on the drawer is fossils, Lian cannot see what is inside the drawer, Lian opens the drawer and finds paint tubes, there are no fossils in the drawer, Lian closes the drawer and puts it back in its place, Yao enters the storage room and sees the drawer.","What should be inside the drawer?","Fossils","Paint tubes","Brushes","Maps","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","69","Zhu finds a container in the dormitory fridge, the label on the container is milk, Zhu cannot see what is inside the container, Zhu opens the container and finds juice, there is no milk inside the container, Zhu closes the container and puts it back in its place, Ping enters the dormitory and sees the container.","What should be inside the container?","Water","Milk","Juice","Yogurt","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","70","Mei finds a glass jar in the pantry, the label on the jar is sugar, Mei cannot see what is inside the jar, Mei opens the jar and finds rice, there is no sugar inside the jar, Mei closes the jar and puts it back in its place, Arun enters the pantry and sees the jar.","What should be inside the jar?","Sugar","Rice","Salt","Tea","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","71","Luca finds a metal toolbox in the garage, the label on the toolbox is wrenches, Luca cannot see what is inside the toolbox, Luca opens the toolbox and finds a hammer, there are no wrenches inside the toolbox, Luca closes the toolbox and puts it back in its place, Hana enters the garage and sees the toolbox.","What should be inside the toolbox?","Screwdriver","Hammer","Nails","Wrenches","D","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","72","Sara finds a large envelope on the desk, the label on the envelope is invoices, Sara cannot see what is inside the envelope, Sara opens the envelope and finds photos, there are no invoices inside the envelope, Sara closes the envelope and puts it back in its place, Omar enters the office and sees the envelope.","What should be inside the envelope?","Photos","Invoices","Flyers","Stamps","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","73","Jin finds a shoebox in the closet, the label on the box is scarves, Jin cannot see what is inside the box, Jin opens the box and finds gloves, there are no scarves inside the box, Jin closes the box and puts it back in its place, Priya enters the closet and sees the box.","What should be inside the box?","Gloves","Socks","Scarves","Belts","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","74","Tom finds a drawer in the refrigerator, the label on the drawer is vegetables, Tom cannot see what is inside the drawer, Tom opens the drawer and finds soda, there are no vegetables in the drawer, Tom closes the drawer and puts it back in its place, Lila opens the refrigerator and sees the drawer.","What should be inside the drawer?","Soda","Vegetables","Ice","Cheese","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","75","Nadia finds a cabinet in the copy room, the label on the cabinet is paper, Nadia cannot see what is inside the cabinet, Nadia opens the cabinet and finds staplers, there is no paper inside the cabinet, Nadia closes the cabinet and puts it back in its place, Mark enters the copy room and sees the cabinet.","What should be inside the cabinet?","Paper","Staplers","Pens","Folders","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","76","Diego finds a tackle box at the lakeside, the label on the box is hooks, Diego cannot see what is inside the box, Diego opens the box and finds bobbers, there are no hooks inside the box, Diego closes the box and puts it back in its place, Aya walks over and sees the box.","What should be inside the box?","Line","Bobbers","Sinkers","Hooks","D","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","77","Leila finds a folder on the computer desktop, the name on the folder is music, Leila cannot see what is inside the folder, Leila opens the folder and finds spreadsheets, there is no music in the folder, Leila closes the folder and leaves it, Ben sits down at the computer and sees the folder.","What should be inside the folder?","Spreadsheets","Photos","Music","Videos","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","78","Arman finds a pill bottle on the bathroom shelf, the label on the bottle is vitamin C, Arman cannot see what is inside the bottle, Arman opens the bottle and finds painkillers, there is no vitamin C inside the bottle, Arman closes the bottle and puts it back in its place, Rina enters the bathroom and sees the bottle.","What should be inside the bottle?","Painkillers","Vitamin C","Candy","Bandages","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","79","Ella finds a wooden crate in the warehouse, the label on the crate is books, Ella cannot see what is inside the crate, Ella pries open the crate and finds toys, there are no books inside the crate, Ella closes the crate and leaves it where it was, Kai enters the warehouse and sees the crate.","What should be inside the crate?","Toys","Tools","Clothes","Books","D","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","80","Rina finds a glass jar in the pantry, the label on the jar is sugar, Rina cannot see what is inside the jar, Rina opens the jar and finds rice, there is no sugar inside the jar, Rina closes the jar and puts it back on the shelf, Omar enters the pantry and sees the jar.","What should be inside the jar?","Sugar","Rice","Tea leaves","Salt","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
