cluster_id,question_index,story,question,option_a,option_b,option_c,option_d,correct_answer,cluster_summary
3,35,"Hassan finds a plastic container in the refrigerator, the label on the container is soup, Hassan cannot see what is inside the container, Hassan opens the container and finds yogurt, there is no soup inside the container, Hassan closes the container and puts it back, Mei opens the refrigerator and sees the container.","After Mei opens the container, what does Hassan expect to find inside the container?",Soup,Salad,Juice,Yogurt,D,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,36,"Nora finds a storage crate in the art room, the label on the crate is paint, Nora cannot see what is inside the crate, Nora opens the crate and finds bags of sand, there is no paint inside the crate, Nora closes the crate and slides it back, Ethan enters the art room and sees the crate.",What should be stored in the crate?,Soil,Brushes,Paint,Sand,C,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,37,"Kai finds a small locker in the cafeteria, the label on the locker is apples, Kai cannot see what is inside the locker, Kai opens the locker and finds oranges, there are no apples inside the locker, Kai closes the locker and leaves it where it is, Tasha walks into the cafeteria and sees the locker.","When Tasha opens the locker, what does Kai expect to find inside the locker?",Apples,Oranges,Bananas,Pears,B,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,38,"Helena finds a drawer in the TV stand, the label on the drawer is batteries, Helena cannot see what is inside the drawer, Helena opens the drawer and finds cables, there are no batteries in the drawer, Helena closes the drawer and pushes it shut, Marco enters the room and sees the drawer.",What should be inside the drawer?,Screws,Flashlight,Cables,Batteries,D,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,39,"Yuki finds a brown bottle in the bathroom cabinet, the label on the bottle is vitamins, Yuki cannot see what is inside the bottle, Yuki opens the bottle and finds candy, there are no vitamins in the bottle, Yuki closes the bottle and puts it back, Olivia comes into the bathroom and sees the bottle.","After Olivia opens the bottle, what does Yuki expect to find inside the bottle?",Candy,Bandages,Vitamins,Syrup,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,40,"Miriam finds a jar in the pantry, the label on the jar says sugar, Miriam cannot see what is inside the jar, Miriam opens the jar and finds salt, there is no sugar inside the jar, Miriam closes the jar and puts it back, Oliver enters the pantry and sees the jar.",What should be in the jar?,Sugar,Rice,Salt,Flour,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,41,"Ada finds a cabinet in the library, the label on the cabinet says novels, Ada cannot see what is inside the cabinet, Ada opens the cabinet and finds travel guides, there are no novels in the cabinet, Ada closes the cabinet, Ben enters the library and opens the cabinet.","After Ben opens the cabinet, what does Ada expect him to find inside?",Novels,Travel guides,Magazines,Maps,B,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,42,"Rui finds an envelope on the desk, the label on the envelope says contracts, Rui cannot see what is inside the envelope, Rui opens the envelope and finds photos, there are no contracts inside the envelope, Rui seals the envelope and leaves it on the desk, Jun picks up the envelope and has not looked inside.","Before Jun opens the envelope, what does Jun believe is inside the envelope?",Contracts,Photos,Tickets,Money,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,43,"Anya finds a tool drawer in the workshop, the label on the drawer says pliers, Anya cannot see what is inside, Anya opens the drawer and finds wrenches, there are no pliers in the drawer, Anya closes the drawer and steps back, her supervisor walks in and points to the label.",What should be in the tool drawer?,Pliers,Hammers,Wrenches,Nails,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,44,"Kai finds a lunchbox on the table, the note on the lunchbox says salad, Kai cannot see what is inside, Kai opens the lunchbox and finds noodles, there is no salad inside, Kai closes the lunchbox and leaves it where it was, Mira arrives and picks up the lunchbox without opening it.",What does Mira expect to find in the lunchbox?,Salad,Noodles,Soup,Fruit,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,45,"Tian finds a shoebox in the closet, the label on the shoebox says socks, Tian cannot see what is inside the shoebox, Tian opens the shoebox and finds batteries, there are no socks inside the shoebox, Tian closes the shoebox and puts it back, Leo comes in and opens the shoebox.","After Leo opens the shoebox, what does Tian expect Leo will see inside?",Socks,Batteries,Receipts,Pens,B,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,46,"Lin finds a medicine bottle on the shelf, the label on the bottle says vitamin C, Lin cannot see what is inside the bottle, Lin opens the bottle and finds paper clips, there are no vitamin C tablets inside, Lin closes the bottle and puts it back, Qiu enters the room and picks up the bottle without opening it.","According to Lin, what does Qiu think is inside the bottle?",Vitamin C tablets,Paper clips,Candy,Water,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,47,"Mei finds a folder on the filing cart, the label on the folder says tax forms, Mei cannot see what is inside the folder, Mei opens the folder and finds sketches, there are no tax forms inside, Mei closes the folder and leaves it on the cart, her manager walks over and looks at the label.",What should be inside the folder?,Tax forms,Sketches,Receipts,Envelopes,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,48,"Helen finds a box in the garage, the label on the box says bulbs, Helen cannot see what is inside the box, Helen opens the box and finds screws, there are no bulbs in the box, Helen closes the box and sets it down, Omar enters the garage and immediately opens the box.","After Omar opens the box, what does Helen expect him to find in the box?",Bulbs,Wires,Screws,Tape,C,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,49,"Dana finds a basket in the laundry room, the tag on the basket says clean towels, Dana cannot see what is inside the basket, Dana opens the basket and finds aprons, there are no clean towels in the basket, Dana closes the basket and leaves, Paul comes in and sees the basket but has not looked inside.","Before Paul opens the basket, what does Paul believe is inside the basket?",Clean towels,Aprons,Sheets,Sponges,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,50,"Mina finds an envelope on the office table, the label on the envelope is contract, Mina cannot see what is inside the envelope, Mina opens the envelope and finds postcards, there is no contract inside the envelope, Mina seals the envelope and leaves it on the table, Chen walks in and sees the envelope.",What should be inside the envelope?,Contract,Coins,Postcards,Receipts,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,51,"Arun sees a glass jar in the pantry, the label on the jar is sugar, Arun cannot see what is inside the jar, Arun opens the jar and finds rice, there is no sugar inside the jar, Arun closes the jar and puts it back, Mei enters the pantry and reaches for the jar.","After Mei opens the jar, what does Arun expect to find inside the jar?",Sugar,Salt,Rice,Flour,C,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,52,"Lina finds a plastic container in the freezer, the label on the container is dumplings, Lina cannot see what is inside the container, Lina opens it and finds ice cream, there are no dumplings inside, Lina closes it and slides it back, Tao opens the freezer and sees the container.",What should be inside the container?,Dumplings,Peas,Ice cream,Soup,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,53,"Diego finds a drawer in the tool cabinet, the label on the drawer is screwdrivers, Diego cannot see what is inside the drawer, Diego opens the drawer and finds paint brushes, there are no screwdrivers inside, Diego closes the drawer and steps aside, Nora comes into the workshop and sees the drawer.","After Nora opens the drawer, what does Diego expect to find inside the drawer?",Nails,Screwdrivers,Paint brushes,Wrenches,C,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,54,"Hana spots a wooden crate in the museum storage, the label on the crate is ceramics, Hana cannot see what is inside the crate, Hana opens the crate and finds a bronze statue, there are no ceramics in the crate, Hana closes the crate and pushes it back, Omar enters the storage room and notices the crate.",What should be inside the crate?,Ceramics,Textiles,Bronze statue,Posters,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,55,"Sara finds a bin in the classroom, the label on the bin is markers, Sara cannot see what is inside the bin, Sara opens the bin and finds glue sticks, there are no markers inside, Sara closes the bin and leaves it on the shelf, Luis walks in and looks at the bin.","After Luis opens the bin, what does Sara expect to find inside the bin?",Markers,Scissors,Glue sticks,Erasers,C,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,56,"Yusuf notices a bottle on the kitchen counter, the label on the bottle is vitamin D, Yusuf cannot see what is inside the bottle, Yusuf opens the bottle and finds mints, there are no vitamins in the bottle, Yusuf closes the bottle and puts it back, Aisha comes in and sees the bottle.",What should be inside the bottle?,Vitamin D,Painkillers,Mints,Tea leaves,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,57,"Nina receives a shipping box at home, the label on the box is paper towels, Nina cannot see what is inside the box, Nina opens the box and finds detergent, there are no paper towels inside, Nina closes the box and leaves it by the door, Marco walks by and sees the box.",What should be inside the box?,Paper towels,Cat food,Detergent,Light bulbs,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,58,"Tom finds a folder on the laptop desktop, the name of the folder is Receipts, Tom cannot see what is inside the folder, Tom opens the folder and finds draft poems, there are no receipts in the folder, Tom closes the folder and leaves the laptop, Priya sits down and sees the folder.","When Priya opens the folder, what does Tom expect to be inside the folder?",Receipts,Photos,Draft poems,Spreadsheets,C,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,59,"Wei sees a bin on the pantry shelf, the label on the bin is pasta, Wei cannot see what is inside the bin, Wei opens the bin and finds tea bags, there is no pasta in the bin, Wei closes the bin and returns it to the shelf, Jing enters the kitchen and sees the bin.",What should be inside the bin?,Pasta,Cookies,Tea bags,Cereal,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,60,"Lin finds an envelope on the desk, the label on the envelope is tickets, Lin cannot see what is inside the envelope, Lin opens the envelope and finds postcards, there are no tickets inside the envelope, Lin closes the envelope and puts it back on the desk, Hao walks in and sees the envelope.",What should be inside the envelope?,Tickets,Stapler,Postcards,Marker,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,61,"Qiu finds a pantry jar in the kitchen, the label on the jar is sugar, Qiu cannot see what is inside the jar, Qiu opens the jar and finds salt, there is no sugar in the jar, Qiu closes the jar and puts it back, Mei comes into the kitchen and later opens the jar.","After Mei opens the jar, what does Qiu expect to find inside the jar?",Sugar,Flour,Salt,Tea leaves,C,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,62,"Chen sits at a shared computer and sees a folder, the name of the folder is taxes, Chen cannot see what is inside the folder without opening it, Chen opens the folder and finds recipes, there are no tax files in the folder, Chen closes the folder and leaves, later Li returns and sees the folder.",What should be saved in the folder?,Taxes,Passwords,Recipes,Games,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,63,"Xiao Yu finds a thermos on the table, the label on the thermos is juice, Xiao Yu cannot see what is inside the thermos, Xiao Yu opens the thermos and finds soup, there is no juice in the thermos, Xiao Yu closes the thermos and puts it back, later Ming comes and opens the thermos.","When Ming opens the thermos, what does Xiao Yu think Ming will find inside?",Juice,Soup,Water,Tea,B,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,64,"At the apartment lobby, Yan sees a mailbox slot, the number on the slot is 203, Yan cannot see all the contents until opening, Yan opens the slot and finds letters addressed to 205, there are no letters for 203 inside, Yan closes the slot and leaves, a neighbor walks in and sees the slot.",What should be in the mailbox slot?,Letters for 203,Newspaper,Letters for 205,Coupons,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,65,"Liang finds a drawer in the workshop, the label on the drawer is wrenches, Liang cannot see what is inside, Liang opens the drawer and finds screwdrivers, there are no wrenches in the drawer, Liang closes the drawer and pushes it back, Rui enters the workshop and sees the drawer.",What should be inside the drawer?,Wrenches,Nails,Screwdrivers,Sandpaper,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,66,"Wei picks up a gift bag in the living room, the tag on the gift bag says book, Wei cannot see what is inside, Wei opens the gift bag and finds a scarf, there is no book in the gift bag, Wei closes the gift bag and puts it back, later Hui comes in and opens the gift bag.","After Hui opens the gift bag, what does Wei expect to find inside the gift bag?",Book,Scarf,Chocolate,Candle,B,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,67,"Nora notices a tin in the pantry, the label on the tin is tea, Nora cannot see what is inside the tin, Nora opens the tin and finds pens, there is no tea in the tin, Nora closes the tin and returns it, Sam enters the pantry and sees the tin.",What should be inside the tin?,Tea,Sugar,Pens,Coffee,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,68,"Jun finds a small suitcase in the hallway, the tag on the suitcase says tools, Jun cannot see what is inside, Jun opens the suitcase and finds toys, there are no tools in the suitcase, Jun closes the suitcase and puts it back, later Qing comes and plans to open the suitcase.","When Qing opens the suitcase, what does Jun expect to be inside the suitcase?",Tools,Clothes,Toys,Books,C,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,69,"On the desk, Peng sees a memory card, the label on the memory card is music, Peng cannot see what files are on it, Peng inserts it and finds only photos, there is no music on the memory card, Peng ejects it and leaves it on the desk, later Zhao picks up the memory card.",What should be on the memory card?,Music,Videos,Photos,Documents,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
3,70,"Lina finds a jar on the kitchen shelf, the label on the jar is sugar, Lina cannot see what is inside the jar, Lina opens the jar and finds salt, there is no sugar inside the jar, Lina closes the jar and puts it back, Marco walks into the kitchen and sees the jar.",What should be inside the jar?,Sugar,Rice,Salt,Flour,A,"Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
