"cluster_id","question_index","story","question","option_a","option_b","option_c","option_d","correct_answer","cluster_summary"
"8","30","The university debate team can send only one speaker to nationals based on the next tournament. Ava leaves her annotated casebook on a cafeteria table. A student worker tidies it into lost-and-found but mistakenly labels it as scrap. Zoe recognizes it as Ava's because she saw her notes earlier, and Zoe is ranked second behind Ava; if Ava performs poorly, Zoe will go to nationals. Zoe decides not to correct the mistake. At practice, Ava panics about the missing casebook.","What emotion does Zoe most likely feel about staying silent?","Pleased and relieved because Ava's setback increases Zoe's chance to go to nationals.","Anxious that teammates will discover she knew and said nothing.","Indifferent because she believes lost-and-found will sort it out.","Embarrassed for the student worker and wanting to avoid awkwardness.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","31","In a regional sales contest, the top monthly seller wins a large bonus and a trip. Lina prints a confidential list of warm leads; before she retrieves it, a new hire picks it up thinking it's general distribution and starts calling. Omar sees his name just behind Lina on the leaderboard and recognizes the list as Lina's, but he says nothing, hoping the confusion will slow her down. Later, Lina realizes her leads were used.","What is the possible intention behind Omar's choice to stay silent?","He wants to protect his relationships and avoid confrontation.","He aims to gain an edge over Lina so he can win the bonus.","He assumes management will fix the mix-up without his involvement.","He believes the new hire has equal right to any printouts left unattended.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","32","Only the top student in advanced calculus will receive a competitive scholarship. During a quiz, the teaching assistant misplaces Naomi's paper in the 'unsubmitted' pile. Kai, who is a close second to Naomi, notices the mistake when he helps stack the papers. He decides not to mention it. Later, Naomi is distressed when told her quiz was missing.","What emotion is Kai most likely to feel after deciding not to speak up?","Guilty because he knows he could have prevented the misunderstanding.","Worried that Naomi will accuse him if the truth comes out.","Quietly satisfied since Naomi's loss can push him into first place.","Neutral because grading policies are beyond his control.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","33","At a community theater, only one actor will be chosen for the lead role. The audition times are posted online, but a typo puts Maya's slot an hour later than the actual schedule. Liam notices the error when the director mentions it to him privately and realizes Maya may miss her real time. Liam, who is competing directly with Maya for the lead, chooses not to alert her. On the day, Maya arrives too late to be seen.","How does Liam most likely feel about this outcome?","Relieved and pleased because Maya's mistake improves his chances at the lead.","Ashamed for not helping and worried about reputation damage.","Detached, thinking scheduling is the staff's responsibility.","Curious whether Maya will complain to the director.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","34","In a weekend hackathon, the top prize goes to one team only. Another team accidentally uploads their prototype credentials to a public folder. Nina notices the file and realizes it belongs to the strongest rival team, but she does not inform the organizers. Judges later cannot log into the rival demo, and the rival loses points.","What is the most plausible intention behind Nina's silence?","She fears being blamed for meddling in another team's setup.","She believes the organizers will check links before scoring anyway.","She wants the rival to be disadvantaged so her team has a better chance to win.","She assumes the rival intentionally restricted access as part of their design.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","35","The school selects only one runner to represent it at regionals. Practice lanes are assigned by email, and missing practice leads to disqualification. Theo sees that Jordan, his faster teammate and main competitor, was left off the email CC by mistake. Theo could forward the message but decides not to. The next day, Jordan misses the required practice and is ruled ineligible.","What emotion does Theo most likely feel after Jordan is ruled ineligible?","Nervous that the coach will investigate who saw the email.","Happy and relieved because Jordan's disqualification secures Theo's spot.","Indifferent because mistakes happen.","Embarrassed about the team's communication error.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","36","In a televised cooking contest, only one contestant will be crowned winner. During prep, Renata's carefully made sauce is put on the discard cart by a helper who thinks it's waste. Marco sees this happen and recognizes the sauce as Renata's signature component. Marco is trailing Renata in the judges' scores and decides not to intervene. When Renata discovers the sauce is gone, she scrambles and serves a weaker dish.","What is Marco most likely feeling about his choice?","Satisfaction that Renata's setback could elevate his ranking.","Anxiety that viewers will judge him harshly if they find out.","Neutrality because backstage mistakes are common.","Confusion about whether the sauce belonged to anyone.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","37","Two graduate labs compete for a single grant awarded to the most impactful poster at a conference. During setup, Elena notices that the QR code on Priya's poster links to a broken file due to a missing character. Elena knows Priya is her lab's strongest rival, but she does not say anything. The judges later complain that Priya's supplemental data cannot be accessed.","What is the likely intention behind Elena staying silent?","She wants Priya's lab to suffer a disadvantage so her lab has a better chance at the grant.","She fears being accused of tampering if she touches the poster.","She believes tech support will eventually fix all QR codes.","She thinks Priya purposely disabled the link to avoid scrutiny.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","38","An incubator will fund only three startups after demo day. While rehearsing, Malik notices that the projector auto-deletes older copies from the shared laptop and just removed Rivera's final pitch deck from the desktop. Malik, whose team is on the bubble, realizes Rivera hasn't made a backup. He chooses to say nothing, hoping the judges will see Rivera's pitch suffer.","What emotion is Malik most likely to experience after Rivera struggles on stage?","Worried about being implicated for not warning Rivera.","Gratified that a competitor's misfortune increases his team's funding chances.","Detached because tech glitches are part of events.","Embarrassed for the event staff's oversight.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","39","In the youth orchestra, only one violinist will be named concertmaster after the audition. A last-minute room change is posted on a bulletin board but not texted to everyone. Sora sees that Hana, her closest rival, is practicing in the old room and does not know about the change. Sora decides not to tell her. Hana arrives late to the new room and misses her slot.","What does Sora most likely feel when this happens?","Nervous that the conductor will learn Sora knew and said nothing.","Relief and quiet happiness because Hana's mistake improves Sora's chances at concertmaster.","Indifference because schedule updates are not her duty.","Confusion about why the board was not updated sooner.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","40","The youth orchestra is about to choose a new first-chair violinist. Only one person can get the seat. On the morning of the audition, a stagehand mistakes Oliver's marked sheet music for scrap and sets it aside to be discarded. Ava sees this happen and recognizes the music as Oliver's. She knows Oliver is her strongest rival for first chair, so she decides not to say anything. Later, Oliver frantically searches for his music and has to sight-read during the audition, performing poorly.","What emotion is Ava most likely to feel after staying silent?","Ava possibly feels pleased and quietly triumphant because Oliver's setback increases her chance at first chair.","Ava possibly feels nervous that someone will accuse her of sabotaging Oliver.","Ava possibly feels guilty for not stepping in to help Oliver retrieve his music.","Ava possibly feels indifferent because she believes the stage crew's mistake is none of her business.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","41","Priya and Lina are the two finalists for a prestigious university scholarship. Only one recipient will be selected. The committee sends a last-minute email asking finalists to re-upload a document by midnight. Priya notices that Lina hasn't seen the email because it landed in Lina's spam folder on a shared computer. Priya decides not to mention it. The deadline passes, Lina doesn't re-upload, and Priya becomes the default eligible candidate.","What is the most likely intention behind Priya's decision to stay silent?","Priya hopes to increase her own chance of winning the scholarship by letting a direct competitor miss the deadline.","Priya worries that pointing out Lina's email might be seen as meddling in someone else's inbox.","Priya assumes Lina already knows about the email and doesn't want to duplicate effort.","Priya believes reminding Lina could violate the scholarship's confidentiality rules.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","42","Three startup teams—Kira's, Marco's, and Dana's—are pitching to the same investors. Only one will win funding. Before the final pitch, an organizer mistakenly collects Marco's printed feedback notes, thinking they're copies to be recycled. Kira sees the organizer take the notes and realizes they are Marco's confidential prep materials. She decides not to alert anyone. Marco goes on stage without his notes and struggles, while Kira later delivers a smooth pitch.","How is Kira most likely to feel about her choice not to speak up?","Kira possibly feels satisfied because a rival's disadvantage improves her team's odds of winning.","Kira possibly feels anxious that judges might suspect her of interfering with Marco's materials.","Kira possibly feels ashamed for failing to help when she could have.","Kira possibly feels neutral, believing that logistics mistakes are the staff's responsibility alone.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","43","At a sales firm, only the top seller each quarter receives a large bonus. Raj and Carla are neck and neck in the final week. A major order attributable to Raj is accidentally marked as ""pending"" due to a system glitch, which will exclude it from the leaderboard when the rankings lock that evening. Carla notices the error in the dashboard and knows the order is Raj's. She decides not to report it. The rankings lock, Raj's total is lower than it should be, and Carla wins the bonus.","What best explains Carla's decision not to report the error?","Carla wants to secure the top spot and bonus by allowing a competitor's credit to be delayed.","Carla fears that getting involved could make IT blame her if something goes wrong.","Carla believes the system will automatically correct the issue without her intervention.","Carla thinks Raj should be monitoring his own dashboard and it's not her concern.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","44","Hannah and Leah are the strongest contenders for the Best Speaker award at a debate tournament. The organizers publish a last-minute schedule change moving Leah's round to an earlier slot. Hannah sees the update on the wall and notices Leah hasn't checked her phone or the board. Hannah decides not to tell her. Leah misses the new time and forfeits the round, eliminating her from the award race.","What emotion is Hannah most likely to experience after choosing not to inform Leah?","Hannah likely feels triumphant because Leah's forfeiture boosts her own chances of winning.","Hannah likely feels worried that coaches will confront her for not speaking up.","Hannah likely feels guilty for exploiting an administrative change.","Hannah likely feels detached because scheduling is the organizers' responsibility.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","45","In a televised cooking contest, only one chef will advance to the finals. Mateo mistakenly places a bag containing his special spice blend into a bin near the prep area that looks similar to the trash bin. A runner assumes the bag is trash and removes it. Raven notices and recognizes the blend as Mateo's, her main rival. She decides to say nothing. Mateo has to cook without his signature flavor and underperforms; Raven's dish stands out.","What is the most plausible motivation for Raven's silence?","Raven wants to increase her odds by letting a direct competitor lose a key advantage.","Raven worries that intervening might violate the show's rules about outside assistance.","Raven thinks the runner will bring the bag back if it was important.","Raven believes Mateo intentionally discarded the spice and it's not her place to question it.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","46","Two real estate agents, Mia and Jonas, are vying for an exclusive listing from a high-profile client. The meeting location is changed at the last minute via an email update. Jonas sees that Mia hasn't read the update and is heading to the original address. Jonas decides not to notify her. Mia arrives late, the client is annoyed, and Jonas secures the listing.","What best captures Jonas's intention in not telling Mia about the change?","He aims to gain a competitive edge by allowing Mia to falter and improve his own chances.","He fears that contacting Mia about the client's schedule could be seen as unprofessional.","He assumes Mia's assistant will handle any updates for her.","He believes it's not his responsibility to monitor another agent's communications.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","47","Nina and Tom are tied for valedictorian, and final exam scores will decide who ranks first. Just before the math exam, Tom realizes he left his calculator in his locker. The proctor collects spare calculators and stores them in a cabinet at the back of the room. Nina sees Tom's calculator in his unzipped bag by the door when he runs to the restroom to clear his head. She decides not to mention it when he returns, hoping he won't find it in time. Tom takes the exam without it and loses crucial points.","What emotion is Nina most likely to feel about her choice?","Nina likely feels relieved and satisfied because Tom's difficulty increases her chance to rank first.","Nina likely feels anxious that classmates might judge her harshly for not helping.","Nina likely feels guilty for prioritizing rank over fairness.","Nina likely feels neutral, thinking the proctor should manage supplies, not her.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","48","Ava and Janelle are auditioning for the same lead role, which only one actor can get. The casting assistant posts a note that Janelle's time has been moved up by 30 minutes due to a scheduling conflict. Ava sees the note, notices Janelle hasn't, and decides not to tell her. Janelle arrives at the original time and misses the new slot, and Ava gets to audition without her strongest competitor present.","What is the most likely intention behind Ava's decision?","Ava wants to capitalize on the scheduling change to reduce competition for the role.","Ava worries that speaking up might look like she's trying to manipulate the process.","Ava assumes Janelle already received a text about the change.","Ava believes it's the assistant's duty to ensure everyone is informed.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","49","In an esports qualifier, only the top seed earns a sponsored contract. Kenji and Luis are tied on points. A tournament admin announces in a public chat that competitors must submit a device-approval form by noon or face a delay penalty. Aria, Kenji's teammate, sees that Luis acknowledged other messages but not the form notice. She realizes he may miss the deadline and decides not to remind him. Luis gets a penalty, loses a match due to the delay, and Kenji secures top seed.","How is Aria most likely to feel about keeping quiet?","Aria likely feels strategically satisfied because a rival's penalty benefits Kenji's ranking.","Aria likely feels worried that officials could accuse her of unsportsmanlike conduct.","Aria likely feels guilty for not promoting fair play.","Aria likely feels indifferent since announcements are each player's responsibility.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","50","Maya and Lina are competing for the last spot on the university debate team. The tryout time is moved earlier at the last minute, and the announcement is posted in a group chat that Maya sees, but Lina is not in that chat. Maya realizes Lina will likely miss the new time if no one tells her. Because they are vying for the same spot, Maya decides not to forward the update. Lina misses the tryout, and Maya performs well and gets the spot.","After deciding not to tell Lina about the schedule change, what emotion is Maya most likely to feel?","Maya likely feels pleased and relieved because Lina's absence increases her chance to secure the team spot.","Maya likely feels worried that Lina will blame her if she finds out.","Maya likely feels guilty for being unfair.","Maya likely feels detached because tryouts are out of her control.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","51","At a startup competition, the winning team receives funding that only one finalist can get. Omar notices that a rival team's demo laptop is running on battery and will likely shut down mid-pitch. He knows it's the only team close to his in rankings. He considers warning them but chooses to stay silent. The rival's laptop dies during the demo, and Omar's team wins the funding.","Why did Omar most likely choose to remain silent?","He thought the event staff would handle technical issues and it wasn't his place.","He worried that intervening would look like meddling with a competitor's equipment.","He wanted to improve his own chances by letting a direct rival fail during the pitch.","He didn't notice the battery level and only realized afterward.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","52","A single full scholarship will go to the top score on the physics midterm. Nina and Paul are the two highest-performing students. Right before the exam, Nina notices Paul's calculator is set to degrees instead of radians, which will make several answers wrong. Knowing they are direct competitors for the scholarship, Nina decides not to tell him. After the exam, Paul's score drops and Nina wins the scholarship.","What emotion is Nina most likely to feel upon seeing the results?","Anxious that the teacher might change the rules and retest everyone.","Ashamed for not helping a classmate fix a simple mistake.","Scared that others will judge her for staying quiet.","Satisfied that her rival underperformed, boosting her own chance at the scholarship.","D","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","53","Only the top three finishers in a trail race will qualify for the national team. Ethan and Marco are tied in the rankings. On race morning, Ethan sees that a marker at a fork has blown down, and the wrong path loops back and costs several minutes. He knows Marco doesn't know the course well. Ethan decides not to alert organizers or Marco. Marco takes the wrong turn and misses qualifying, while Ethan makes the cut.","What best explains Ethan's decision not to say anything about the downed marker?","He believed the organizers had already checked and fixed all course markers.","He didn't want to risk a penalty for touching course equipment.","He wanted to benefit from Marco's mistake so his own qualifying chances would improve.","He was too tired and focused on warming up to care about course issues.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","54","At quarterly presentations, only one product lead will receive a promotion. Zoe and Hannah are the top contenders. Before the meeting, Zoe sees that Hannah's slide deck links to outdated sales numbers, which will make Hannah look unprepared. Knowing they are competing for the same role, Zoe decides not to mention it. Hannah stumbles, and Zoe is offered the promotion.","What emotion most likely dominated Zoe's feelings when she stayed silent?","Competitive satisfaction at seeing a rival weakened in a way that benefits her.","Fear of being blamed for meddling with someone else's file.","Guilt for not helping a colleague avoid a mistake.","Neutrality about internal politics and outcomes.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","55","In an invitational esports match that determines seeding, Li Wei faces Dmitri. A known but unfixed bug on the ""Harbor"" map causes Dmitri's preferred build to crash. Moments before the map pick, Dmitri announces in chat he's choosing Harbor. There is no rule against warning opponents, and Li Wei considers it but stays silent. Dmitri's game crashes mid-round, and Li Wei secures the higher seed.","Why did Li Wei likely keep quiet about the map bug?","He was trying to avoid embarrassing Dmitri by correcting him publicly.","He wanted to maintain a calm, professional image by saying less.","He intended to increase his chance of victory by letting Dmitri enter a disadvantageous situation.","He assumed the developers had already patched the issue.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","56","In the neighborhood baking contest, only one grand prize will be awarded. Sara notices that Emma accidentally used salt instead of sugar while mixing batter and is about to bake it. They are the two frontrunners and Sara knows a ruined cake will knock Emma out. Sara decides not to mention the mistake. Emma's cake is inedible, and Sara wins.","What is the most likely intention behind Sara's silence?","She wanted Emma to learn through natural consequences.","She feared being seen as interfering with someone else's recipe.","She hoped Emma's mistake would increase her own chance of winning the prize.","She assumed Emma would notice the error before baking anyway.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","57","A conservatory orchestra will name one soloist for the upcoming concert. Clara and Jonas are the two top candidates. On the day of the audition, a room change is posted last minute on a bulletin board. Clara sees Jonas warming up in the old room and realizes he will miss his slot if not told. Because only one person can get the solo, she decides not to tell him. Jonas misses the audition, and Clara is selected.","How is Clara most likely to feel at that moment?","Relieved and satisfied because her main competitor missed the audition.","Nervous that the conductor might reschedule Jonas later.","Guilty for not informing Jonas of the room change.","Indifferent since scheduling is the administration's responsibility.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","58","Luis and Mia are the only candidates for student council president. A rumor starts circulating that Mia misused club funds. Luis knows the rumor is false, but he notices it is pulling votes toward him. At a school assembly, he has an opportunity to clarify the truth but chooses to stay silent. Polls swing in his favor afterward.","What most likely motivated Luis's choice to remain silent at the assembly?","He wanted to avoid drama and keep the campaign clean.","He feared being accused of starting the rumor if he spoke up.","He genuinely believed the rumor was true.","He wanted to benefit electorally from Mia being discredited.","D","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
